영화명,감독,제작사,수입사,배급사,개봉일,영화유형,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분
겨울밤에,장우진,봄내필름,,㈜인디스토리,2020-12-10,개봉영화,장편,한국,49,12423970,1477,7925570,879,드라마,12세이상관람가,독립/예술영화
뮤직 앤 리얼리티,"빅 포니,스티브 리",(주)보더리스필름,,"(주)미로스페이스,(주)스튜디오 보난자",2020-12-23,개봉영화,장편,한국,38,12381390,1422,8586620,954,드라마,12세이상관람가,독립/예술영화
정브르의 동물일기,박동훈,(주)샌드박스네트워크,,CGV ICECON,2021-02-24,개봉영화,장편,한국,51,9597000,1416,2757000,411,다큐멘터리,전체관람가,일반영화
돌멩이,김정식,(주)영화사테이크,,(주)리틀빅픽쳐스,2020-10-15,개봉영화,장편,한국,425,11099000,1363,7738000,860,드라마,12세이상관람가,독립/예술영화
남매의 여름밤,윤단비,오누필름,,그린나래미디어(주),2020-08-20,개봉영화,장편,한국,133,10307500,1362,6077000,781,드라마,전체관람가,독립/예술영화
크루아상,조성규,"(주)와우,(주)와이제이글로벌그룹",,하준사,2021-01-21,개봉영화,장편,한국,42,11869450,1270,7256810,764,드라마,12세이상관람가,독립/예술영화
마지막 휴가,노거경,거경필름,,(주)드림팩트엔터테인먼트,2020-12-10,개봉영화,장편,한국,11,9561000,1164,6319000,790,기타,15세이상관람가,독립/예술영화
앙상블,정형석,"닷팩토리,전주 영상위원회",,"(주)스톰픽쳐스코리아,와이드 릴리즈(주)",2020-11-05,개봉영화,장편,한국,52,10376610,1140,6412540,678,드라마,12세이상관람가,독립/예술영화
족벌 두 신문 이야기,"김용진,박중석",뉴스타파 필름,,(주)엣나인필름,2021-01-01,개봉영화,장편,한국,10,8566400,1119,5916400,714,다큐멘터리,12세이상관람가,독립/예술영화
웰컴 투 X-월드,한태의,(주)시네마달,,(주)시네마달,2020-10-29,개봉영화,장편,한국,23,8078500,1085,4865500,550,다큐멘터리,전체관람가,독립/예술영화
멀리가지마라,박현용,"(주)파노라마이엔티,야경꾼",,(주)영화사오원,2021-03-04,개봉영화,장편,한국,34,7687500,1046,4210000,549,코미디,15세이상관람가,독립/예술영화
아홉수 로맨스,"이새별,신효진",스토리웨이브픽쳐스,,(주)스튜디오 보난자,2021-02-24,개봉영화,장편,한국,24,9437320,950,7290640,737,멜로/로맨스,12세이상관람가,독립/예술영화
요요현상,고두현,영화사 금요일,,영화배급협동조합 씨네소파,2021-01-14,개봉영화,장편,한국,27,8678840,933,5918640,576,다큐멘터리,전체관람가,독립/예술영화
구직자들,황승재,주식회사인시즌,,(주)이놀미디어,2020-11-12,개봉영화,장편,한국,29,8404650,920,5921080,631,SF,전체관람가,독립/예술영화
천사는 바이러스,김성준,전주 영상위원회,,주식회사 씨엠닉스,2021-01-06,개봉영화,장편,한국,44,6344710,904,2531810,324,드라마,15세이상관람가,독립/예술영화
디어 마이 지니어스,구윤주,오엠지프로덕션,,필름다빈,2020-10-22,개봉영화,장편,한국,14,5308000,889,2223000,287,다큐멘터리,전체관람가,독립/예술영화
에듀케이션,김덕중,"(주)타이거시네마,DGC",,영화배급협동조합 씨네소파,2020-11-26,개봉영화,장편,한국,23,7510670,886,5530470,598,드라마,12세이상관람가,독립/예술영화
밤빛,김무영,보이드 스페이스,,영화배급협동조합 씨네소파,2021-03-04,개봉영화,장편,한국,31,6375110,784,3451910,377,드라마,전체관람가,독립/예술영화
"이별유예, 일주일",김규현,(주)에스비에스미디어넷,,(주)유어스토리블루,2020-12-09,개봉영화,장편,한국,29,7586000,779,3386500,348,드라마,15세이상관람가,일반영화
오! 문희,정세교,(주)빅스톤픽쳐스,,CGV아트하우스,2020-09-02,개봉영화,장편,한국,1110,5130000,739,396000,43,코미디,12세이상관람가,일반영화
69세,임선애,(주)기린제작사,,(주)엣나인필름,2020-08-20,개봉영화,장편,한국,105,5088000,676,4095000,520,드라마,15세이상관람가,독립/예술영화
스프링 송,유준상,쥬네스엔터테인먼트,,"주식회사 컨텐츠썬,(주)아우라픽처스",2021-04-21,개봉영화,장편,한국,48,5844480,664,3194100,351,드라마,전체관람가,독립/예술영화
디바,조슬예,"영화사올(주),팔팔애비뉴(주)",,플러스엠 엔터테인먼트,2020-09-23,개봉영화,장편,한국,831,3426000,647,2977500,586,스릴러,15세이상관람가,일반영화
종이꽃,고훈,"(주)로드픽쳐스,㈜스토리셋",,(주)스튜디오 보난자,2020-10-22,개봉영화,장편,한국,256,4844400,625,2113500,251,드라마,12세이상관람가,독립/예술영화
황무지 5월의 고해,김태영,(주)인디컴,,시네마 뉴원,2020-10-28,개봉영화,장편,한국,39,4750000,623,2484000,301,드라마,15세이상관람가,독립/예술영화
귀여운 남자,김정욱,(주)드림팩트엔터테인먼트,,(주)드림팩트엔터테인먼트,2021-01-14,개봉영화,장편,한국,41,4463470,581,1186370,157,코미디,15세이상관람가,독립/예술영화
"무순, 세상을 가로질러",남승석,올록볼록 영화사,,영화배급협동조합 씨네소파,2021-04-22,개봉영화,장편,한국,17,5531000,581,4644000,480,다큐멘터리,전체관람가,독립/예술영화
베르나르다 알바,연태흠,(주)브이컴퍼니,,(주)트리플픽쳐스,2021-04-28,개봉영화,장편,한국,25,11048500,566,6959500,355,공연,15세이상관람가,일반영화
다만 악에서 구하소서,홍원찬,(주)하이브미디어코프,,(주)씨제이이엔엠,2020-08-05,개봉영화,장편,한국,1998,5260000,526,5260000,526,범죄,15세이상관람가,일반영화
게임의 법칙: 인간사냥,이수성,㈜리필름,,(주)제이앤씨미디어그룹,2021-01-28,개봉영화,장편,한국,20,3649880,474,1405000,178,스릴러,청소년관람불가,일반영화
사라센의 칼,임재영,대쉬 필름,,(주)콘텐츠윙,2021-01-14,개봉영화,장편,한국,14,3838970,472,2205870,230,드라마,15세이상관람가,독립/예술영화
불어라 검풍아,조바른,"(주)컨텐츠 빌리지,(주)엠씨엠씨",,(주)제이앤씨미디어그룹,2021-04-08,개봉영화,장편,한국,29,3996870,442,2764870,298,액션,15세이상관람가,독립/예술영화
선샤인 패밀리,김태식,필름라인,,시네마 뉴원,2020-12-31,개봉영화,장편,한국,26,3480570,414,2172070,245,드라마,12세이상관람가,독립/예술영화
"오늘, 우리 2","양재준,이나연,이준섭,여장천",필름다빈,,필름다빈,2021-01-21,개봉영화,장편,한국,14,3297200,407,2342200,266,드라마,12세이상관람가,독립/예술영화
UFO 스케치,김진욱,스튜디오8,,(주)마노엔터테인먼트,2021-03-04,개봉영화,장편,한국,10,2861500,407,1999000,264,다큐멘터리,전체관람가,독립/예술영화
카일라스 가는 길,정형민,빅트리,,(주)영화사 진진,2020-09-03,개봉영화,장편,한국,47,2327500,390,121500,22,다큐멘터리,전체관람가,독립/예술영화
시 읽는 시간,이수정,생의 한가운데,,(주)마노엔터테인먼트,2021-03-25,개봉영화,장편,한국,15,2816400,369,1686900,197,다큐멘터리,12세이상관람가,독립/예술영화
킬러파티 (양수리 살인사건),김건,씨제이 씨지브이(CJ CGV)(주),,CGV ICECON,2021-03-31,개봉영화,장편,한국,12,5414000,361,3120000,208,공연,15세이상관람가,일반영화
그리고 방행자,손원경,주식회사 블루필름웍스,,"주식회사 블루필름웍스,THE 픽쳐스",2021-03-11,개봉영화,장편,한국,7,2897340,340,2625840,293,다큐멘터리,12세이상관람가,독립/예술영화
도망친 여자,홍상수,(주)영화제작전원사,,"(주)영화제작전원사 ,(주)콘텐츠판다",2020-09-17,개봉영화,장편,한국,143,2467000,321,2075000,263,드라마,청소년관람불가,독립/예술영화
머리카락,이미해,스튜디오 파동,,"목영이엔엠,(주)다자인소프트",2020-12-10,개봉영화,장편,한국,12,2646670,298,1990070,210,다큐멘터리,전체관람가,독립/예술영화
유공자,박상훈,이닥픽쳐스,,M&M 인터내셔널,2021-03-01,개봉영화,장편,한국,4,953000,291,642000,138,드라마,15세이상관람가,독립/예술영화
알피니스트 - 어느 카메라맨의 고백,"임일진,김민철",(주)민치앤필름,,(주)민치앤필름,2020-10-15,개봉영화,장편,한국,21,2312800,277,1227800,138,다큐멘터리,12세이상관람가,독립/예술영화
피원에이치 : 새로운 세계의 시작,창,"(주)에프엔씨스토리,(주)창픽쳐스",,롯데컬처웍스(주)롯데엔터테인먼트,2020-10-08,개봉영화,장편,한국,87,2480000,248,2480000,248,드라마,15세이상관람가,일반영화
출동! 시크릿 보틀 수호대,정연준,(주)청담러닝,,씨제이포디플렉스 주식회사,2021-03-24,개봉영화,단편,한국,10,2307000,246,1150500,127,애니메이션,전체관람가,일반영화
라이브 하드,황욱,키치스 프로덕션,,(주)드림팩트엔터테인먼트,2021-02-25,개봉영화,장편,한국,10,1945070,237,1527070,178,드라마,15세이상관람가,독립/예술영화
천년여우 구미호,최환,(주)케이알씨지,,(주)케이알씨지,2020-12-03,개봉영화,장편,한국,11,957000,231,914000,188,멜로/로맨스,청소년관람불가,일반영화
인플루언서,오영근,(주)인터오리진아이엔씨,,(주)인터오리진아이엔씨,2020-11-25,개봉영화,장편,한국,7,2292900,229,1739000,164,다큐멘터리,전체관람가,일반영화
犬견 : 버려진 아이들,서하늘,바라봄엔터테인먼트,,주식회사 씨엠닉스,2020-10-18,개봉영화,장편,한국,1,682000,213,0,0,범죄,15세이상관람가,독립/예술영화
동생의 아내,김창석,(주)로드하우스,,(주)로드하우스,2021-02-16,개봉영화,장편,한국,20,1071000,212,500000,100,멜로/로맨스,청소년관람불가,일반영화
맛있는 여자,김창석,(주)로드하우스,,(주)로드하우스,2021-02-09,개봉영화,장편,한국,20,1071000,212,500000,100,멜로/로맨스,청소년관람불가,일반영화
내 여자의 맛,김창석,(주)로드하우스,,노바엔터테인먼트,2021-03-11,개봉영화,장편,한국,20,1059000,210,500000,100,멜로/로맨스,청소년관람불가,일반영화
내 친구의 딸2,김창석,(주)로드하우스,,노바엔터테인먼트,2021-03-04,개봉영화,장편,한국,20,1059000,210,500000,100,멜로/로맨스,청소년관람불가,일반영화
모녀의 노예,김창석,(주)로드하우스,,(주)로드하우스,2021-02-23,개봉영화,장편,한국,20,1059000,210,500000,100,멜로/로맨스,청소년관람불가,일반영화
개 같은 것들,최종학,(주)에이치에이케이프로덕션,,(주)콘텐츠윙,2020-12-17,개봉영화,장편,한국,2,1797000,207,1765000,203,드라마,청소년관람불가,일반영화
노가리,박민국,노가리필름,,(주)드림팩트엔터테인먼트,2021-03-31,개봉영화,장편,한국,6,1738870,205,1431970,168,드라마,12세이상관람가,독립/예술영화
위험한 관계 : 교수와 여대생,에로핑,(주)케이알씨지,,(주)케이알씨지,2021-04-08,개봉영화,장편,한국,11,926000,203,708000,145,멜로/로맨스,청소년관람불가,일반영화
그들의 씨받이,최환,(주)케이알씨지,,(주)케이알씨지,2021-02-18,개봉영화,장편,한국,17,918000,197,303000,62,성인물(에로),청소년관람불가,일반영화
누구나 비밀은 있다- 간호일기,이동현,(주)디에이치미디어,,(주)케이알씨지,2021-02-10,개봉영화,장편,한국,10,912000,191,303000,62,성인물(에로),청소년관람불가,일반영화
두 번째 엄마-불륜정사,최환,(주)케이알씨지,,(주)케이알씨지,2020-12-03,개봉영화,장편,한국,20,912000,191,903000,182,멜로/로맨스,청소년관람불가,일반영화
다시 만난 날들,심찬양,(주)푸른나무픽쳐스,,(주)영화사오원,2020-09-24,개봉영화,장편,한국,105,1142500,187,217000,34,뮤지컬,12세이상관람가,독립/예술영화
기생춘 감독판,김영희,(주)나우콘텐츠,,(주)나우콘텐츠,2021-04-09,개봉영화,장편,한국,20,978000,185,172000,29,코미디,청소년관람불가,일반영화
초대받은 배달부,이상수,영드래곤 미디어,,영드래곤 미디어,2021-01-01,개봉영화,장편,한국,20,1066000,179,720000,126,멜로/로맨스,청소년관람불가,일반영화
음란 과외 3,김종석,너바나 필름,,(주)컨텐츠 빌리지,2020-11-26,개봉영화,장편,한국,20,954000,171,667000,127,멜로/로맨스,청소년관람불가,일반영화
미세스 잘주리 미스 안주리,김종석,모히또필름,,(주)컨텐츠 빌리지,2021-01-07,개봉영화,장편,한국,21,935000,170,663000,125,멜로/로맨스,청소년관람불가,일반영화
세트플레이,문승욱,"영화사 키노(주),키노비(주),(주)무빙픽쳐스컴퍼니,한국방송예술교육진흥원",,"주식회사 블루필름웍스,(주)무빙픽쳐스컴퍼니",2020-12-10,개봉영화,장편,한국,16,1363000,170,584500,72,드라마,청소년관람불가,독립/예술영화
관전녀2,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,2020-11-06,개봉영화,장편,한국,20,955000,169,663000,125,멜로/로맨스,청소년관람불가,일반영화
용주골 2,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,2020-11-12,개봉영화,장편,한국,20,960000,169,663000,125,멜로/로맨스,청소년관람불가,일반영화
처제가 왜 거기서 나와?,김종석,컨텐츠레드,,(주)컨텐츠 빌리지,2020-12-23,개봉영화,장편,한국,20,935000,169,663000,125,멜로/로맨스,청소년관람불가,일반영화
초대녀 3,김종석,모히또필름,,(주)컨텐츠 빌리지,2020-12-10,개봉영화,장편,한국,20,940000,169,670000,126,멜로/로맨스,청소년관람불가,일반영화
18 섹시퀸 유진의 섹스 스캔들,최진철,라임필름,,케이엘 픽쳐스,2020-11-13,개봉영화,장편,한국,20,968000,169,666000,125,멜로/로맨스,청소년관람불가,일반영화
이장,정승오,㈜인디스토리,,㈜인디스토리,2020-03-25,개봉영화,장편,한국,82,719000,135,0,0,드라마,12세이상관람가,독립/예술영화
나의 먼 가족,"한소리,이선영,김경범,오세희",주식회사 씨엠닉스,,주식회사 씨엠닉스,2021-04-01,개봉영화,옴니버스,한국,1,337000,121,0,0,기타,12세이상관람가,독립/예술영화
인싸,이수성,"비케이 시네윈,㈜리필름",,"(주)액티버스엔터테인먼트,예지림엔터테인먼트",2021-03-04,개봉영화,장편,한국,10,1007700,109,495500,49,액션,12세이상관람가,일반영화
벌새,김보라,에피파니(주),,"(주)엣나인필름,(주)콘텐츠판다",2019-08-29,개봉영화,장편,한국,145,762000,107,104000,13,드라마,15세이상관람가,독립/예술영화
러브라인,"오두경,김성훈,권아영,정다이",주식회사 씨엠닉스,,주식회사 씨엠닉스,2020-11-01,개봉영화,장편,한국,1,221000,78,221000,78,기타,15세이상관람가,독립/예술영화
여사원:음란거래,윤준세,(주)영진크리에이티브,,(주)영진크리에이티브,2021-03-26,개봉영화,장편,한국,20,166000,70,103000,52,멜로/로맨스,청소년관람불가,일반영화
우리 안의 그들,"김태진,송원준,이진영",주식회사 씨엠닉스,,주식회사 씨엠닉스,2020-11-01,개봉영화,장편,한국,1,147000,61,147000,61,기타,12세이상관람가,독립/예술영화
공인섹스중개사,정미나,(주)담화,,(주)담화,2021-02-19,개봉영화,장편,한국,1,300000,60,300000,60,성인물(에로),청소년관람불가,일반영화
공짜섹스,최진철,라임필름,,케이엘 픽쳐스,2020-11-23,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
교회 여동생,윤경식,(주)가온콘텐츠,,(주)가온콘텐츠,2021-04-07,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
귀신한테 싼다,정미나,(주)담화,,(주)담화,2021-02-19,개봉영화,장편,한국,1,300000,60,300000,60,성인물(에로),청소년관람불가,일반영화
꿈의직장 스와핑오피스 무삭제판,한동호,(주)가온콘텐츠,,(주)가온콘텐츠,2021-02-15,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
나는신혼너는재혼,이상영,블루커뮤니케이션,,블루커뮤니케이션,2021-03-01,개봉영화,장편,한국,1,300000,60,300000,60,드라마,청소년관람불가,일반영화
남편 친구,윤경식,(주)픽쳐레스크,,(주)픽쳐레스크,2020-12-03,개봉영화,장편,한국,1,300000,60,300000,60,성인물(에로),청소년관람불가,일반영화
남편 친구 - 무삭제,윤경식,(주)픽쳐레스크,,(주)픽쳐레스크,2021-03-18,개봉영화,장편,한국,1,300000,60,300000,60,성인물(에로),청소년관람불가,일반영화
내 아내가 아닌,윤경식,(주)픽쳐레스크,,(주)픽쳐레스크,2020-11-19,개봉영화,장편,한국,1,300000,60,300000,60,성인물(에로),청소년관람불가,일반영화
내 아내는 둘이다 무삭제판,한동호,(주)가온콘텐츠,,(주)가온콘텐츠,2021-02-15,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
내 여자의 남자들 2 무삭제판,한동호,(주)가온콘텐츠,,(주)가온콘텐츠,2021-04-06,개봉영화,장편,한국,1,300000,60,300000,60,멜로/로맨스,청소년관람불가,일반영화
내 여자의 변태욕정 무삭제판,한길수,(주)가온콘텐츠,,(주)가온콘텐츠,2021-02-02,개봉영화,장편,한국,1,300000,60,300000,60,드라마,청소년관람불가,일반영화
너튜브 : 3인의 맛집,주현일,(주)담화,,(주)담화,2021-01-08,개봉영화,장편,한국,1,300000,60,300000,60,성인물(에로),청소년관람불가,일반영화
